,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_L0,2_test_acc,2_test_loss
0,1.0,1.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,105,0.6000000238418579,65.0,1.0,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",,,
1,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.9443359375,0.3826301693916321
2,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.638476550579071,1.0551817417144775
3,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.3326171934604645,1.9597419500350952
4,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.9791015386581421,0.19723953306674957
5,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.9892578125,0.17722836136817932
6,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.834179699420929,0.8056538105010986
7,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.9453125,0.3749605119228363
8,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.611132800579071,1.1030457019805908
9,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T105_-0.05_3stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",26995988.0,0.3316406309604645,1.9598822593688965
