,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0
0,1,1,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,111,0.9860000014305115,89.0,False,L0resnet50,64,0.01,0.1,['stage_4'],,,
1,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.88595414,0.8845703,17067908.0
2,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.1067193,0.65097654,17067908.0
3,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.476064,0.240625,17067908.0
4,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.76328695,0.9902344,17067908.0
5,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.1413379,0.6412109,17067908.0
6,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.76253164,0.9951172,17067908.0
7,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.87012136,0.8875,17067908.0
8,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.0911415,0.6753906,17067908.0
9,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.48236,0.23964843,17067908.0
10,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.74270594,0.9921875,17067908.0
