,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,79892a04-ed28-46c2-aebb-feca585d5768,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/WideResnet50/L0_Reporting/a6914c5a-fa03-47d5-b3be-a51ba1d2b6fa_T110,0,CVRTDataModule,test,115,wideresnet50,64,0.0001,-0.05,"['stage_3', 'stage_4']",1.3821348,0.378,2081068.0,67108864.0
1,79892a04-ed28-46c2-aebb-feca585d5768,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/WideResnet50/L0_Reporting/a6914c5a-fa03-47d5-b3be-a51ba1d2b6fa_T110,0,CVRTDataModule,test,115,wideresnet50,64,0.0001,-0.05,"['stage_3', 'stage_4']",1.3722675,0.481,65027796.0,67108864.0
