,Unnamed: 0,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max,Quality Score,Base Model
28,28,22e2b4fc-71cf-4847-9a9b-68efd09c97dd,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/17/T17_0.0_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,0.0,0,validate,2.2595344,0.185,1152444.0,12845056.0,0.6799999999999999,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
29,29,22e2b4fc-71cf-4847-9a9b-68efd09c97dd,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/17/T17_0.0_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,0.0,0,validate,0.053543955,1.0,1152444.0,12845056.0,0.6799999999999999,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
30,30,22e2b4fc-71cf-4847-9a9b-68efd09c97dd,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/17/T17_0.0_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,0.0,0,validate,0.0535433,1.0,1152444.0,12845056.0,0.6799999999999999,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
31,31,22e2b4fc-71cf-4847-9a9b-68efd09c97dd,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/17/T17_0.0_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862944,0.19,1152444.0,12845056.0,0.6799999999999999,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
0,0,1e5c2727-7d29-46f6-8294-7f342cd40cec,1,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,16,1.0,0.0541981793940067,89.0,True,BERT_small,64,0.01,0.05,0,,,,,,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
1,1,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.05,0,validate,1.2329781,0.735,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
2,2,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.05,0,validate,1.4311355,0.275,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
3,3,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.05,0,validate,1.1682208,1.0,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
4,4,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.05,0,validate,1.1094208,1.0,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
5,5,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.05,0,validate,1.3707962,0.48,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
6,6,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.05,0,validate,1.360599,0.7,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
7,7,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.05,0,validate,1.3868682,0.31,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
8,8,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.05,0,validate,1.3420404,1.0,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
9,9,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.05,0,validate,1.3386856,0.99,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
10,10,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.05,0,validate,1.3848348,0.445,12833687.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
11,11,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.05,0,validate,0.7534941,0.685,11369.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
12,12,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.05,0,validate,0.05408449,1.0,11369.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
13,13,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.05,0,validate,2.0963552,0.26,11369.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
14,14,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.05,0,validate,1.3862933,0.41,11369.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
15,15,1e5c2727-7d29-46f6-8294-7f342cd40cec,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.05,0,validate,0.054084767,1.0,11369.0,12845056.0,0.52,0b37a9ed-4265-40d5-8fd4-41a0f4b2ff8d
0,0,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,1,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,17,1.0,0.0544859170913696,89.0,True,BERT_small,64,0.01,0.1,0,,,,,,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
1,1,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.1,0,validate,1.3831842,0.685,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
2,2,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.1,0,validate,1.3802626,1.0,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
3,3,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.1,0,validate,1.3865869,0.205,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
4,4,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862499,0.335,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
5,5,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.1,0,validate,1.3798071,1.0,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
6,6,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.1,0,validate,1.383054,0.66,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
7,7,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.1,0,validate,1.3799961,1.0,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
8,8,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.1,0,validate,1.3866141,0.205,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
9,9,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862414,0.38,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
10,10,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.1,0,validate,1.3795241,1.0,12799424.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
11,11,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.1,0,validate,0.68685514,0.7,45632.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
12,12,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.1,0,validate,2.2561333,0.18,45632.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
13,13,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.1,0,validate,0.0540296,1.0,45632.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
14,14,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.1,0,validate,0.054029703,1.0,45632.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
15,15,9db91cd2-06c9-4e40-90a3-d0c460d6b7cf,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/17/T17_0.1_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862939,0.275,45632.0,12845056.0,0.665,a04b0e46-c394-46a4-8663-378dd8f89674
0,0,0f358762-2aca-42be-b5ce-695ee02efcc8,1,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,16,1.0,0.054246712476015,89.0,True,BERT_small,64,0.01,0.05,0,,,,,,0.47,a04b0e46-c394-46a4-8663-378dd8f89674
1,1,0f358762-2aca-42be-b5ce-695ee02efcc8,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.05,0,validate,1.3212924,0.735,12833729.0,12845056.0,0.47,a04b0e46-c394-46a4-8663-378dd8f89674
2,2,0f358762-2aca-42be-b5ce-695ee02efcc8,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.05,0,validate,1.4043899,0.28,12833729.0,12845056.0,0.47,a04b0e46-c394-46a4-8663-378dd8f89674
3,3,0f358762-2aca-42be-b5ce-695ee02efcc8,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.05,0,validate,1.2992778,0.98,12833729.0,12845056.0,0.47,a04b0e46-c394-46a4-8663-378dd8f89674
4,4,0f358762-2aca-42be-b5ce-695ee02efcc8,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.05,0,validate,1.2706728,0.99,12833729.0,12845056.0,0.47,a04b0e46-c394-46a4-8663-378dd8f89674
5,5,0f358762-2aca-42be-b5ce-695ee02efcc8,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small_LM/Mask_Parameters/a04b0e46-c394-46a4-8663-378dd8f89674/16/T16_0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.05,0,validate,1.3782812,0.52,12833729.0,12845056.0,0.47,a04b0e46-c394-46a4-8663-378dd8f89674
