,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0
0,9e40c114-6a24-4bab-8394-49e9e45d5afa,1,0,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,True,-1.0,0,0.2540000081062317,1.3862947225570679,13.0,False,BERT_small,32,0.01,-1,-1,,,,
1,9e40c114-6a24-4bab-8394-49e9e45d5afa,0,0,None,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,,,0,,,,,BERT_small,32,0.01,-1,-1,validate,1.3862946,0.28359374,0.0
2,303bf437-7cb2-47fe-8d1c-c3b0b4e8283d,1,0,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,True,-1.0,0,0.2619999945163727,1.3862946033477783,6.0,False,BERT_small,64,0.01,-1,-1,,,,
3,303bf437-7cb2-47fe-8d1c-c3b0b4e8283d,0,0,None,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,,,0,,,,,BERT_small,64,0.01,-1,-1,validate,1.3862946,0.25871396,0.0
4,6187b12f-8fbe-49ff-bf8c-409d2ba2dfb1,1,0,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,True,-1.0,0,0.24400000274181366,1.386291742324829,2.0,False,BERT_small,32,0.001,-1,-1,,,,
5,6187b12f-8fbe-49ff-bf8c-409d2ba2dfb1,0,0,None,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,,,0,,,,,BERT_small,32,0.001,-1,-1,validate,1.3862917,0.2589844,0.0
6,0f0f72d3-f790-43a4-9d74-cb1d6ca50f4f,1,0,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,True,-1.0,0,0.9940000176429749,0.11749740689992905,1.0,False,BERT_small,64,0.001,-1,-1,,,,
7,0f0f72d3-f790-43a4-9d74-cb1d6ca50f4f,0,0,None,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,,,0,,,,,BERT_small,64,0.001,-1,-1,validate,0.11840021,0.9941406,0.0
8,ff591620-a423-4654-b71c-d1c0953ad564,1,0,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,True,-1.0,0,1.0,0.053490523248910904,43.0,False,BERT_small,32,0.0001,-1,-1,,,,
9,ff591620-a423-4654-b71c-d1c0953ad564,0,0,None,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/Model_Hyperparameters,BERT_small,0,SyntaxDataModule,,,0,,,,,BERT_small,32,0.0001,-1,-1,validate,0.05349053,1.0,0.0
