,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_best_epoch,2_used_last_model,2_prune_iter,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0
0,1,1,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,False,-1.0,2,0.9980000257492065,28.0,True,0,BERT_small,64,0.01,-0.05,2,,,,
1,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.11064966,0.9980469,6167347.0
2,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,0,BERT_small,64,0.01,-0.05,2,validate,1.9016033,0.5575421,6167347.0
3,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,0,BERT_small,64,0.01,-0.05,2,validate,2.039058,0.23978366,6167347.0
4,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.14175637,0.99375,6167347.0
5,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.08628823,1.0,6167347.0
6,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.11171368,0.9980469,6167347.0
7,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,0,BERT_small,64,0.01,-0.05,2,validate,1.8827071,0.55363584,6167347.0
8,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,0,BERT_small,64,0.01,-0.05,2,validate,2.041431,0.25195312,6167347.0
9,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.14395307,0.99375,6167347.0
10,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.086002424,1.0,6167347.0
11,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.7235242,0.72716343,386253.0
12,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,0,BERT_small,64,0.01,-0.05,2,validate,2.0550356,0.27298677,386253.0
13,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.061996244,0.99759614,386253.0
14,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.074401096,0.996875,386253.0
15,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,0,BERT_small,64,0.01,-0.05,2,validate,1.3862598,0.46079546,386253.0
16,2,1,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,False,-1.0,2,0.9980000257492065,26.0,True,1,BERT_small,64,0.01,-0.05,2,,,,
17,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.5087116,1.0,6426519.0
18,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,1,BERT_small,64,0.01,-0.05,2,validate,1.6861179,0.28215146,6426519.0
19,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,1,BERT_small,64,0.01,-0.05,2,validate,1.1291022,0.5410156,6426519.0
20,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.35146096,0.990625,6426519.0
21,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.6579597,1.0,6426519.0
22,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.5058642,1.0,6426519.0
23,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,1,BERT_small,64,0.01,-0.05,2,validate,1.6893846,0.28019834,6426519.0
24,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,1,BERT_small,64,0.01,-0.05,2,validate,1.1269392,0.5390625,6426519.0
25,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.3479443,0.990625,6426519.0
26,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.655775,1.0,6426519.0
27,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.72262824,0.8094952,127081.0
28,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,1,BERT_small,64,0.01,-0.05,2,validate,2.0528903,0.29447114,127081.0
29,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.06345727,0.99759614,127081.0
30,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,1,BERT_small,64,0.01,-0.05,2,validate,0.0752077,0.990625,127081.0
31,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,1,BERT_small,64,0.01,-0.05,2,validate,1.3837682,0.6454545,127081.0
32,3,1,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,False,-1.0,2,0.9959999918937683,2.0,True,2,BERT_small,64,0.01,-0.05,2,,,,
33,3,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.45151895,1.0,6464104.0
34,3,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,2,BERT_small,64,0.01,-0.05,2,validate,1.6596498,0.30664062,6464104.0
35,3,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,2,BERT_small,64,0.01,-0.05,2,validate,1.2898629,0.47220552,6464104.0
36,3,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.34038216,0.990625,6464104.0
37,3,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.5415276,1.0,6464104.0
38,3,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.45497853,1.0,6464104.0
39,3,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,2,BERT_small,64,0.01,-0.05,2,validate,1.6578221,0.30664062,6464104.0
40,3,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,2,BERT_small,64,0.01,-0.05,2,validate,1.2870228,0.47415864,6464104.0
41,3,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.34284285,0.990625,6464104.0
42,3,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.545919,1.0,6464104.0
43,3,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.71418715,0.9239784,89496.0
44,3,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,2,BERT_small,64,0.01,-0.05,2,validate,2.0243218,0.27929688,89496.0
45,3,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.07442933,0.995643,89496.0
46,3,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,2,BERT_small,64,0.01,-0.05,2,validate,0.08076529,0.990625,89496.0
47,3,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,2,BERT_small,64,0.01,-0.05,2,validate,1.361408,0.8301136,89496.0
48,4,1,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,False,-1.0,2,0.9860000014305115,1.0,True,3,BERT_small,64,0.01,-0.05,2,,,,
49,4,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,3,BERT_small,64,0.01,-0.05,2,validate,0.37342614,1.0,6499933.0
50,4,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T2_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,3,BERT_small,64,0.01,-0.05,2,validate,1.7059866,0.30904448,6499933.0
