,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,08477e38-4439-46e8-98da-6a5ca93f8900,0,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/Resnet50_SimCLR/L0_Reporting/a90bb369-3a92-4e72-a463-2d65dddd122a_T116,0,CVRTDataModule,test,115,resnet50,64,0.01,0.1,"['stage_3', 'stage_4']",1.3862586,0.74,960475.0,26476544.0
1,08477e38-4439-46e8-98da-6a5ca93f8900,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/Resnet50_SimCLR/L0_Reporting/a90bb369-3a92-4e72-a463-2d65dddd122a_T116,0,CVRTDataModule,test,115,resnet50,64,0.01,0.1,"['stage_3', 'stage_4']",1.3768653,0.464,25516069.0,26476544.0
