,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,3182a4e0-1219-4c38-a7cc-2485c87e203e,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/L0_Reporting/da4466e3-3b9d-4932-af62-a8d548906254_T1,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,0.0,0,0.05632821,1.0,8613.0,12845056.0
1,3182a4e0-1219-4c38-a7cc-2485c87e203e,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Singular/BERT_Small_LM/L0_Reporting/da4466e3-3b9d-4932-af62-a8d548906254_T1,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,0.0,0,1.597006,0.248,12836443.0,12845056.0
