,Unnamed: 0,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max,Quality Score,Base Model
29,29,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3852732,0.578,14211075.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
30,30,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3841087,0.69,14211075.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
31,31,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3857242,0.538,14211075.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
32,32,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3845762,0.812,5187581.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
33,33,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3839884,0.998,5187581.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
34,34,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.386328,0.268,5187581.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
35,35,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3836905,0.996,5187581.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
36,36,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3862557,0.38,5187581.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
37,37,ac9338d9-4c12-4f42-b98a-d09782470ef0,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/110/T110_0.05_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.0001,0.05,['stage_4'],validate,1.3838409,0.998,5187581.0,19398656.0,0.15399999999999991,883cd15e-cf44-43bd-8fe9-56a91090aef7
0,0,8010c211-16ea-49e6-9067-8ee172975660,1,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,111,0.9940000176429749,0.3757370710372925,24.0,True,resnet50,64,0.01,0.1,['stage_4'],,,,,,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
1,1,8010c211-16ea-49e6-9067-8ee172975660,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.4356919,0.946,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
2,2,8010c211-16ea-49e6-9067-8ee172975660,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,1.7150168,0.308,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
3,3,8010c211-16ea-49e6-9067-8ee172975660,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,1.751866,0.286,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
4,4,8010c211-16ea-49e6-9067-8ee172975660,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.6182552,0.99,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
5,5,8010c211-16ea-49e6-9067-8ee172975660,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.4728313,0.808,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
6,6,8010c211-16ea-49e6-9067-8ee172975660,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.27142254,0.996,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
7,7,8010c211-16ea-49e6-9067-8ee172975660,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.4376309,0.946,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
8,8,8010c211-16ea-49e6-9067-8ee172975660,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,1.7153013,0.308,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
9,9,8010c211-16ea-49e6-9067-8ee172975660,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,1.7513868,0.28,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
10,10,8010c211-16ea-49e6-9067-8ee172975660,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.6214312,0.99,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
11,11,8010c211-16ea-49e6-9067-8ee172975660,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.47382215,0.806,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
12,12,8010c211-16ea-49e6-9067-8ee172975660,0,111,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.27309668,0.996,16613083.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
13,13,8010c211-16ea-49e6-9067-8ee172975660,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.6590517,0.858,2785573.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
14,14,8010c211-16ea-49e6-9067-8ee172975660,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,2.026679,0.222,2785573.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
15,15,8010c211-16ea-49e6-9067-8ee172975660,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.3478813,0.994,2785573.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
16,16,8010c211-16ea-49e6-9067-8ee172975660,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.46804798,0.992,2785573.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
17,17,8010c211-16ea-49e6-9067-8ee172975660,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,0.114786744,1.0,2785573.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
18,18,8010c211-16ea-49e6-9067-8ee172975660,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/883cd15e-cf44-43bd-8fe9-56a91090aef7/111/T111_0.1_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.01,0.1,['stage_4'],validate,1.3625835,0.554,2785573.0,19398656.0,0.18799999999999994,883cd15e-cf44-43bd-8fe9-56a91090aef7
19,19,f5ec00b5-1de9-4c87-9637-bb41244932b1,1,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,110,0.9919999837875366,1.0672723054885864,89.0,True,resnet50,64,0.0001,0.1,['stage_4'],,,,,,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
20,20,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862901,0.382,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
21,21,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862964,0.196,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
22,22,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862902,0.356,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
23,23,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862939,0.254,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
24,24,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862857,0.46,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
25,25,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862915,0.34,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
26,26,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862892,0.372,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
27,27,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862978,0.174,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
28,28,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862891,0.352,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
29,29,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862939,0.254,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
30,30,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862835,0.514,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
31,31,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3862917,0.338,12452190.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
32,32,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,109,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.1287179,0.828,6946466.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
33,33,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,110,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,0.9978076,0.992,6946466.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
34,34,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,111,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.4159669,0.284,6946466.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
35,35,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,112,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.0559007,0.994,6946466.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
36,36,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,113,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,1.3785043,0.46,6946466.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
37,37,f5ec00b5-1de9-4c87-9637-bb41244932b1,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/110/T110_0.1_1stage,0,CVRTDataModule,114,,,,,resnet50,64,0.0001,0.1,['stage_4'],validate,0.95255923,1.0,6946466.0,19398656.0,0.12,0432d0b8-1719-478c-826c-5b18771f6b91
0,0,bcb70359-0e6f-48c0-a4ce-25c69967c476,1,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/Mask_Parameters/0432d0b8-1719-478c-826c-5b18771f6b91/111/T111_0.1_2stage,0,CVRTDataModule,111,1.0,0.2166873812675476,87.0,True,resnet50,64,0.01,0.1,"['stage_3', 'stage_4']",,,,,,0.182,0432d0b8-1719-478c-826c-5b18771f6b91
