,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,6f646acb-5289-405d-a7ff-69b587ddf53a,0,105,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/Resnet50_SimCLR/L0_Reporting/081d4fc7-4ba4-401e-8263-48a5bb51c1a2_T105,0,CVRTDataModule,test,115,resnet50,64,0.01,-0.05,['stage_4'],1.3862947,0.267,687037.0,19398656.0
1,6f646acb-5289-405d-a7ff-69b587ddf53a,0,105,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/Resnet50_SimCLR/L0_Reporting/081d4fc7-4ba4-401e-8263-48a5bb51c1a2_T105,0,CVRTDataModule,test,115,resnet50,64,0.01,-0.05,['stage_4'],1.3876289,0.434,18711619.0,19398656.0
