,Unnamed: 0,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max,Quality Score,Base Model
26,26,a4bddb79-1d45-4a8e-965c-cd405980aac9,0,7,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/7/T7_0.05_2stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,0.05,2,validate,1.3858833,1.0,6453500.0,6553600.0,0.42333335000000005,8ea8cc02-17cf-491f-ac87-25ed01901a5b
27,27,a4bddb79-1d45-4a8e-965c-cd405980aac9,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/7/T7_0.05_2stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,0.05,2,validate,0.70148385,0.776,100100.0,6553600.0,0.42333335000000005,8ea8cc02-17cf-491f-ac87-25ed01901a5b
28,28,a4bddb79-1d45-4a8e-965c-cd405980aac9,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/7/T7_0.05_2stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,0.05,2,validate,2.2365663,0.2,100100.0,6553600.0,0.42333335000000005,8ea8cc02-17cf-491f-ac87-25ed01901a5b
29,29,a4bddb79-1d45-4a8e-965c-cd405980aac9,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/7/T7_0.05_2stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,0.05,2,validate,0.053978715,1.0,100100.0,6553600.0,0.42333335000000005,8ea8cc02-17cf-491f-ac87-25ed01901a5b
30,30,a4bddb79-1d45-4a8e-965c-cd405980aac9,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/7/T7_0.05_2stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,0.05,2,validate,0.05397874,1.0,100100.0,6553600.0,0.42333335000000005,8ea8cc02-17cf-491f-ac87-25ed01901a5b
31,31,a4bddb79-1d45-4a8e-965c-cd405980aac9,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/7/T7_0.05_2stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,0.05,2,validate,1.3862938,0.5,100100.0,6553600.0,0.42333335000000005,8ea8cc02-17cf-491f-ac87-25ed01901a5b
16,16,ec901f0e-b2ff-4e84-9ff3-413af49864e9,1,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,6,1.0,0.0546609759330749,89.0,True,BERT_small,64,0.0001,0.05,0,,,,,,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
17,17,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,0.05,0,validate,1.386095,0.488,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
18,18,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862896,0.258,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
19,19,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3859726,0.638,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
20,20,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3859216,0.69,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
21,21,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862538,0.3,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
22,22,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3861829,0.438,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
23,23,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862909,0.266,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
24,24,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3861245,0.584,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
25,25,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3860924,0.6066667,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
26,26,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862708,0.29,12797245.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
27,27,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,0.05,0,validate,0.73888755,0.656,47811.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
28,28,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,0.05,0,validate,0.054182865,1.0,47811.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
29,29,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,0.05,0,validate,2.2989216,0.176,47811.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
30,30,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862938,0.27,47811.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
31,31,ec901f0e-b2ff-4e84-9ff3-413af49864e9,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/8ea8cc02-17cf-491f-ac87-25ed01901a5b/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,0.05,0,validate,0.05418246,1.0,47811.0,12845056.0,0.38999999999999996,8ea8cc02-17cf-491f-ac87-25ed01901a5b
16,16,f541756f-eefc-4640-a9e7-852f4873934e,1,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,7,1.0,0.0549019537866115,89.0,True,BERT_small,64,0.0001,-0.05,0,,,,,,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
17,17,f541756f-eefc-4640-a9e7-852f4873934e,0,7,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.7452798,0.624,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
18,18,f541756f-eefc-4640-a9e7-852f4873934e,0,7,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.06763012,1.0,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
19,19,f541756f-eefc-4640-a9e7-852f4873934e,0,7,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,-0.05,0,validate,2.2156854,0.29,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
20,20,f541756f-eefc-4640-a9e7-852f4873934e,0,7,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3860366,0.30666667,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
21,21,f541756f-eefc-4640-a9e7-852f4873934e,0,7,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.06729812,1.0,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
22,22,f541756f-eefc-4640-a9e7-852f4873934e,0,7,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.74790734,0.622,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
23,23,f541756f-eefc-4640-a9e7-852f4873934e,0,7,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.07344527,1.0,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
24,24,f541756f-eefc-4640-a9e7-852f4873934e,0,7,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,-0.05,0,validate,2.18612,0.298,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
25,25,f541756f-eefc-4640-a9e7-852f4873934e,0,7,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3856827,0.28666666,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
26,26,f541756f-eefc-4640-a9e7-852f4873934e,0,7,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.0727855,1.0,12821043.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
27,27,f541756f-eefc-4640-a9e7-852f4873934e,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.7018306,0.65,24013.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
28,28,f541756f-eefc-4640-a9e7-852f4873934e,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,-0.05,0,validate,2.2319624,0.224,24013.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
29,29,f541756f-eefc-4640-a9e7-852f4873934e,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.054661825,1.0,24013.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
30,30,f541756f-eefc-4640-a9e7-852f4873934e,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.054674875,1.0,24013.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
31,31,f541756f-eefc-4640-a9e7-852f4873934e,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/7/T7_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3862973,0.23,24013.0,12845056.0,0.69333333,3c320d51-ed6c-4b13-853a-ee14b3393166
16,16,5c2471ad-9a47-4a2c-84bd-54a52041c0b9,1,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,6,1.0,0.0546566732227802,88.0,True,BERT_small,64,0.0001,0.05,0,,,,,,0.42333336,3c320d51-ed6c-4b13-853a-ee14b3393166
17,17,5c2471ad-9a47-4a2c-84bd-54a52041c0b9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,5,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3860757,0.514,12799264.0,12845056.0,0.42333336,3c320d51-ed6c-4b13-853a-ee14b3393166
18,18,5c2471ad-9a47-4a2c-84bd-54a52041c0b9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,6,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862844,0.26,12799264.0,12845056.0,0.42333336,3c320d51-ed6c-4b13-853a-ee14b3393166
19,19,5c2471ad-9a47-4a2c-84bd-54a52041c0b9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,7,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3859363,0.666,12799264.0,12845056.0,0.42333336,3c320d51-ed6c-4b13-853a-ee14b3393166
20,20,5c2471ad-9a47-4a2c-84bd-54a52041c0b9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,8,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3858854,0.7266667,12799264.0,12845056.0,0.42333336,3c320d51-ed6c-4b13-853a-ee14b3393166
21,21,5c2471ad-9a47-4a2c-84bd-54a52041c0b9,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/Mask_Parameters/3c320d51-ed6c-4b13-853a-ee14b3393166/6/T6_0.05_0stage,BERT_small,0,SyntaxDataModule,,,9,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862538,0.30333334,12799264.0,12845056.0,0.42333336,3c320d51-ed6c-4b13-853a-ee14b3393166
