,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,f97e019b-a1ec-4bd6-a9ae-425564ef0c6d,0,111,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/L0_Reporting/a902233d-74ca-46f9-8df2-6875169fa05c_T111,0,CVRTDataModule,test,115,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",1.0809175,0.634,3122791.0,26476544.0
1,f97e019b-a1ec-4bd6-a9ae-425564ef0c6d,0,111,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50_SimCLR/L0_Reporting/a902233d-74ca-46f9-8df2-6875169fa05c_T111,0,CVRTDataModule,test,115,resnet50,64,0.01,0.05,"['stage_3', 'stage_4']",1.3855383,0.285,23353753.0,26476544.0
