,Unnamed: 0,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max,Quality Score,Base Model
1,1,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,115,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4182707,0.262,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
2,2,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,116,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4100671,0.294,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
3,3,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,117,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4467162,0.272,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
4,4,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,118,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4134097,0.27,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
5,5,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,119,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4259886,0.264,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
6,6,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,120,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4069155,0.288,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
7,7,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,115,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.400299,0.28,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
8,8,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,116,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4403076,0.268,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
9,9,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,117,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4229307,0.236,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
10,10,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,118,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4342124,0.27,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
11,11,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,119,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4046426,0.292,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
12,12,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,120,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.4133347,0.286,70791740.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
13,13,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,115,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.3854533,0.762,430717.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
14,14,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,116,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.3862945,0.242,430717.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
15,15,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,117,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.3850037,1.0,430717.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
16,16,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,118,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.3850253,0.998,430717.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
17,17,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,119,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.3849555,1.0,430717.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
18,18,7b2ce1ee-a17a-4dd4-be91-189e3bbdabd5,0,117,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/389a5942-bab7-489e-b126-7d591795239f/117/T117_0.05_5stage,0,CVRTDataModule,120,,,,,wideresnet50,64,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",validate,1.3862915,0.336,430717.0,71222460.0,0.023999999999999966,389a5942-bab7-489e-b126-7d591795239f
19,19,b80ebdc6-657a-401e-96fc-91ab810c4d76,1,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,116,0.984000027179718,1.4864147901535034,7.0,True,wideresnet50,64,0.0001,0.1,['stage_4'],,,,,,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
20,20,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,115,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3861829,0.748,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
21,21,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,116,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3863119,0.228,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
22,22,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,117,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3861564,0.818,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
23,23,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,118,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3861319,0.838,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
24,24,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,119,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3861241,0.884,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
25,25,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,120,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.386281,0.452,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
26,26,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,115,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3861972,0.744,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
27,27,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,116,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3863089,0.232,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
28,28,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,117,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3861748,0.82,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
29,29,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,118,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3861532,0.854,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
30,30,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,119,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.386147,0.884,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
31,31,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,120,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3862829,0.472,35383212.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
32,32,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,115,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3794343,0.836,11016273.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
33,33,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,116,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.376252,0.984,11016273.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
34,34,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,117,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3865689,0.22,11016273.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
35,35,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,118,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3773508,0.988,11016273.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
36,36,b80ebdc6-657a-401e-96fc-91ab810c4d76,0,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/Mask_Parameters/f4f21ca4-942b-4f6b-9166-26a9bec253a9/116/T116_0.1_1stage,0,CVRTDataModule,119,,,,,wideresnet50,64,0.0001,0.1,['stage_4'],validate,1.3862029,0.412,11016273.0,46399490.0,0.432,f4f21ca4-942b-4f6b-9166-26a9bec253a9
