,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_L0,2_test_acc,2_test_loss
0,1.0,1.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,104,1.0,22.0,1.0,L0resnet50,64.0,0.01,0.0,['stage_4'],,,
1,1.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.969531238079071,1.0936073064804077
2,1.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.2939453125,1.4143918752670288
3,1.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.4986328184604645,1.2950942516326904
4,1.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.9697265625,1.092929482460022
5,1.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.951367199420929,1.1527225971221924
6,1.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.9730468988418579,1.0041590929031372
7,1.0,0.0,104,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.966601550579071,1.1091012954711914
8,1.0,0.0,104,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.2865234315395355,1.4155488014221191
9,1.0,0.0,104,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.5093749761581421,1.2926018238067627
10,1.0,0.0,104,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.962890625,1.1156179904937744
11,1.0,0.0,104,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.939648449420929,1.1701489686965942
12,1.0,0.0,104,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],19226270.0,0.9710937738418579,1.0130122900009155
13,1.0,0.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],172386.0,0.7412109375,0.5355850458145142
14,1.0,0.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],172386.0,0.998046875,0.08354481309652328
15,1.0,0.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],172386.0,0.28203123807907104,2.1317992210388184
16,1.0,0.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],172386.0,0.9990234375,0.0883290246129036
17,1.0,0.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],172386.0,0.9951171875,0.08929517865180969
18,1.0,0.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.01,0.0,['stage_4'],172386.0,0.17011718451976776,1.437077283859253
19,2.0,1.0,104,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,104,1.0,48.0,1.0,L0resnet50,64.0,0.0001,0.0,['stage_4'],,,
20,2.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.0001,0.0,['stage_4'],17725432.0,0.887890636920929,1.237708568572998
21,2.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.0001,0.0,['stage_4'],17725432.0,0.27265626192092896,1.4035409688949585
22,2.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.0001,0.0,['stage_4'],17725432.0,0.47343748807907104,1.3424098491668701
23,2.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.0001,0.0,['stage_4'],17725432.0,0.8519531488418579,1.2647141218185425
24,2.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.0001,0.0,['stage_4'],17725432.0,0.834179699420929,1.258554220199585
25,2.0,0.0,104,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model3_T104_0.0_1stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.0001,0.0,['stage_4'],17725432.0,0.982421875,1.1727949380874634
