,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,41454b4a-b963-4064-ab85-fc5e6523d202,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small/L0_Reporting/3d4f38b3-7abf-46ba-9eca-3befdd298b2d_T6,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,0.0,0,0.055612344,1.0,122828.0,12845056.0
1,41454b4a-b963-4064-ab85-fc5e6523d202,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small/L0_Reporting/3d4f38b3-7abf-46ba-9eca-3befdd298b2d_T6,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,0.0,0,1.3862942,0.332,12722228.0,12845056.0
