,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,bde3ce1b-87fb-4c08-8167-389855269df6,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/L0_Reporting/0432d0b8-1719-478c-826c-5b18771f6b91_T110,0,CVRTDataModule,test,115,resnet50,64,0.0001,0.1,['stage_4'],1.3377779,0.456,7004974.0,19398656.0
1,bde3ce1b-87fb-4c08-8167-389855269df6,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/Resnet50/L0_Reporting/0432d0b8-1719-478c-826c-5b18771f6b91_T110,0,CVRTDataModule,test,115,resnet50,64,0.0001,0.1,['stage_4'],1.3862927,0.335,12393682.0,19398656.0
