,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0
0,1,1,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,110,0.9980000257492065,52.0,False,L0resnet50,64,0.01,-0.05,['stage_4'],,,
1,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3218665,0.70214844,18604404.0
2,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.369164,0.32851562,18604404.0
3,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3871918,0.32226562,18604404.0
4,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3161656,0.74726564,18604404.0
5,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3362782,0.6828125,18604404.0
6,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3067896,0.7152344,18604404.0
7,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3220985,0.7050781,18604404.0
8,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3692101,0.32851562,18604404.0
9,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.387491,0.32226562,18604404.0
10,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3166409,0.74785155,18604404.0
11,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3365107,0.6876953,18604404.0
12,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3067402,0.7230469,18604404.0
13,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.59628224,0.76894534,794252.0
14,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.18592948,0.99609375,794252.0
15,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.8822739,0.23378906,794252.0
16,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.20709889,0.9951172,794252.0
