,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_L0,2_test_acc,2_test_loss
0,1.0,1.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,105,0.9959999918937683,35.0,1.0,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",,,
1,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.27812498807907104,1.9597342014312744
2,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.21171875298023224,2.0531258583068848
3,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.2896484434604645,1.9639875888824463
4,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.2535156309604645,2.0138049125671387
5,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.224609375,2.1124353408813477
6,1.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.26093751192092896,1.998148798942566
7,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.2640624940395355,2.0106232166290283
8,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.22968749701976776,2.0502312183380127
9,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.26582032442092896,2.0323166847229004
10,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.24570313096046448,2.07259464263916
11,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.22832031548023224,2.1180129051208496
12,1.0,0.0,105,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",27438456.0,0.22988280653953552,2.062870502471924
13,1.0,0.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",472905.0,0.763476550579071,0.59220951795578
14,1.0,0.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",472905.0,0.3785156309604645,1.8769006729125977
15,1.0,0.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,105,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",472905.0,0.9921875,0.1842564046382904
16,1.0,0.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,106,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",472905.0,0.9892578125,0.1814166009426117
17,1.0,0.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,107,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",472905.0,0.2992187440395355,1.3928691148757935
18,1.0,0.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,108,,,,L0resnet50,64.0,0.01,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",472905.0,0.9970703125,0.16568505764007568
19,2.0,1.0,105,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,105,0.9980000257492065,89.0,1.0,L0resnet50,64.0,0.0001,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",,,
20,2.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,103,,,,L0resnet50,64.0,0.0001,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",25261354.0,0.2662109434604645,1.799621343612671
21,2.0,0.0,105,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Contact_Inside_Experiments/RN50_model2_T105_0.05_5stage,CNN,1.0,CVRTDataModule,104,,,,L0resnet50,64.0,0.0001,0.05,"['first', 'stage_1', 'stage_2', 'stage_3', 'stage_4']",25261354.0,0.2750000059604645,1.8250784873962402
