,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,fd7c97fa-e3c3-4346-9c25-8fdfc591417d,0,116,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/L0_Reporting/40892c97-5848-46cc-9cca-878a47792f3a_T116,0,CVRTDataModule,test,115,wideresnet50,64,0.0001,0.1,['stage_4'],1.3839799,0.747,8730014.0,46399488.0
1,fd7c97fa-e3c3-4346-9c25-8fdfc591417d,0,116,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/WideResnet50/L0_Reporting/40892c97-5848-46cc-9cca-878a47792f3a_T116,0,CVRTDataModule,test,115,wideresnet50,64,0.0001,0.1,['stage_4'],1.3861428,0.728,37669474.0,46399488.0
