,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0
0,1,1,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,0.9940000176429749,39.0,False,L0resnet50,64,0.01,0.1,['stage_4'],,,
1,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.2659574,0.9451172,17493832.0
2,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.3775532,0.33457032,17493832.0
3,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.3898144,0.28691405,17493832.0
4,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.2832023,0.8919922,17493832.0
5,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.2760478,0.94453126,17493832.0
6,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.2374604,0.9675781,17493832.0
7,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.2666322,0.94609374,17493832.0
8,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.3775434,0.3375,17493832.0
9,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.3897939,0.28691405,17493832.0
10,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.2838438,0.8929688,17493832.0
11,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.2766473,0.9455078,17493832.0
12,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.238051,0.9675781,17493832.0
13,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.8286614,0.921875,1904823.0
14,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.5415907,0.9902344,1904823.0
15,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.6103277,0.2625,1904823.0
16,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.64049876,0.9941406,1904823.0
17,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.3712033,0.79296875,1904823.0
18,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.4609857,1.0,1904823.0
19,2,1,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,0.9879999756813049,81.0,False,L0resnet50,64,0.0001,0.1,['stage_4'],,,
20,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.386275,0.5185547,11950248.0
21,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862956,0.28632814,11950248.0
22,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862919,0.27753907,11950248.0
23,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862836,0.42460936,11950248.0
24,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862717,0.5158203,11950248.0
25,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862698,0.5908203,11950248.0
26,2,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862745,0.5171875,11950248.0
27,2,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862957,0.28828126,11950248.0
28,2,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.386292,0.26777345,11950248.0
29,2,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862832,0.4173828,11950248.0
30,2,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862708,0.51289064,11950248.0
31,2,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.3862689,0.5914062,11950248.0
32,2,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.1398703,0.9685547,7448408.0
33,2,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.0334353,0.9824219,7448408.0
34,2,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.430057,0.2951172,7448408.0
35,2,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.0847143,0.99316406,7448408.0
36,2,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.0001,0.1,['stage_4'],1.36478,0.91914064,7448408.0
37,2,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.0001,0.1,['stage_4'],0.96965873,0.99902344,7448408.0
38,3,1,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,2,CVRTDataModule,110,0.9919999837875366,85.0,False,L0resnet50,64,0.01,0.1,['stage_4'],,,
39,3,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,2,CVRTDataModule,109,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.7055647,0.9763672,17665496.0
40,3,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,2,CVRTDataModule,110,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.4867783,0.29941407,17665496.0
41,3,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,2,CVRTDataModule,111,,,,L0resnet50,64,0.01,0.1,['stage_4'],1.4904892,0.31640625,17665496.0
42,3,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T110_0.1_1stage,CNN,2,CVRTDataModule,112,,,,L0resnet50,64,0.01,0.1,['stage_4'],0.8173638,0.9544922,17665496.0
