,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,42f9d43e-4dd7-49c3-b9e2-1d2d97ec5402,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/L0_Reporting/bee769dc-5b76-4711-995a-a8a4a2d7df18_T7,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,-0.05,0,2.2015238,0.34,9423.0,12845056.0
1,42f9d43e-4dd7-49c3-b9e2-1d2d97ec5402,0,7,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/L0_Reporting/bee769dc-5b76-4711-995a-a8a4a2d7df18_T7,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,-0.05,0,0.05588842,1.0,12835633.0,12845056.0
