,Unnamed: 0,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max,Quality Score,Base Model
2,2,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.01,-0.05,0,validate,2.2886624,0.28,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
3,3,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.01,-0.05,0,validate,2.0413613,0.51,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
4,4,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,13,,,,,BERT_small,64,0.01,-0.05,0,validate,0.054156646,1.0,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
5,5,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,14,,,,,BERT_small,64,0.01,-0.05,0,validate,0.0542509,1.0,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
6,6,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,10,,,,,BERT_small,64,0.01,-0.05,0,validate,0.054259688,1.0,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
7,7,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.01,-0.05,0,validate,2.2881408,0.34,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
8,8,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.01,-0.05,0,validate,2.041586,0.44,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
9,9,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,13,,,,,BERT_small,64,0.01,-0.05,0,validate,0.05421828,1.0,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
10,10,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,14,,,,,BERT_small,64,0.01,-0.05,0,validate,0.054263692,1.0,12736512.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
11,11,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,10,,,,,BERT_small,64,0.01,-0.05,0,validate,0.7531536,0.975,108544.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
12,12,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.01,-0.05,0,validate,2.1263518,0.43,108544.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
13,13,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.01,-0.05,0,validate,0.05351373,1.0,108544.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
14,14,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,13,,,,,BERT_small,64,0.01,-0.05,0,validate,0.053510617,1.0,108544.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
15,15,06160ffb-ee37-48f6-9b6d-0a28780f5248,0,12,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/8b9a5996-bf37-4b29-bf63-364295d9dda3/12/T12_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,14,,,,,BERT_small,64,0.01,-0.05,0,validate,1.3861725,0.96,108544.0,12845056.0,0.0,8b9a5996-bf37-4b29-bf63-364295d9dda3
16,16,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,1,11,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,11,1.0,0.0572295300662517,90.0,True,BERT_small,64,0.0001,0.0,0,,,,,,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
17,17,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,10,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862537,0.965,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
18,18,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862954,0.285,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
19,19,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862276,1.0,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
20,20,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,13,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862183,1.0,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
21,21,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,14,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862891,0.92,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
22,22,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,10,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862463,0.85,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
23,23,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862942,0.305,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
24,24,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862121,1.0,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
25,25,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,13,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862032,1.0,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
26,26,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,14,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862886,0.75,12475933.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
27,27,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,10,,,,,BERT_small,64,0.0001,0.0,0,validate,0.6865959,0.94,369123.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
28,28,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.0001,0.0,0,validate,0.053538304,1.0,369123.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
29,29,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.0001,0.0,0,validate,2.1729836,0.44,369123.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
30,30,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,13,,,,,BERT_small,64,0.0001,0.0,0,validate,1.3862878,0.835,369123.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
31,31,49e4ac68-7e86-40b7-bfc2-2ce921d1f96c,0,11,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/11/T11_0.0_0stage,BERT_small,0,SyntaxDataModule,,,14,,,,,BERT_small,64,0.0001,0.0,0,validate,0.05353442,1.0,369123.0,12845056.0,0.07999999999999996,065cac34-4260-463d-8f88-b492b12c0ce3
0,0,9818f627-4669-4762-b8e6-1447091790aa,1,12,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,12,1.0,0.0552040375769138,83.0,True,BERT_small,64,0.01,0.05,0,,,,,,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
1,1,9818f627-4669-4762-b8e6-1447091790aa,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,10,,,,,BERT_small,64,0.01,0.05,0,validate,0.47102004,0.835,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
2,2,9818f627-4669-4762-b8e6-1447091790aa,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.01,0.05,0,validate,0.47974876,0.925,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
3,3,9818f627-4669-4762-b8e6-1447091790aa,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.01,0.05,0,validate,2.043639,0.36,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
4,4,9818f627-4669-4762-b8e6-1447091790aa,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,13,,,,,BERT_small,64,0.01,0.05,0,validate,0.97604185,0.62,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
5,5,9818f627-4669-4762-b8e6-1447091790aa,0,12,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,14,,,,,BERT_small,64,0.01,0.05,0,validate,0.05399726,1.0,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
6,6,9818f627-4669-4762-b8e6-1447091790aa,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,10,,,,,BERT_small,64,0.01,0.05,0,validate,0.4659774,0.935,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
7,7,9818f627-4669-4762-b8e6-1447091790aa,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,11,,,,,BERT_small,64,0.01,0.05,0,validate,0.55333567,0.92,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
8,8,9818f627-4669-4762-b8e6-1447091790aa,0,12,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Singular/BERT_Small/Mask_Parameters/065cac34-4260-463d-8f88-b492b12c0ce3/12/T12_0.05_0stage,BERT_small,0,SyntaxDataModule,,,12,,,,,BERT_small,64,0.01,0.05,0,validate,2.046286,0.335,12675936.0,12845056.0,0.38,065cac34-4260-463d-8f88-b492b12c0ce3
