,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,4079f43b-64a3-434b-84f2-9b9cc8b493ad,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/L0_Reporting/3c320d51-ed6c-4b13-853a-ee14b3393166_T6,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,0.05,0,0.054197256,1.0,45616.0,12845056.0
