,Unnamed: 0,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_val_loss,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max,Quality Score,Base Model
26,26,7f6305d5-c693-4030-9d19-a5f1fea88c46,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/17/T17_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3205729,0.54,12439169.0,12845056.0,0.27,5e44304a-41f3-4770-997a-b4252005b92d
27,27,7f6305d5-c693-4030-9d19-a5f1fea88c46,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/17/T17_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.686936,0.665,405887.0,12845056.0,0.27,5e44304a-41f3-4770-997a-b4252005b92d
28,28,7f6305d5-c693-4030-9d19-a5f1fea88c46,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/17/T17_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,-0.05,0,validate,2.254882,0.26,405887.0,12845056.0,0.27,5e44304a-41f3-4770-997a-b4252005b92d
29,29,7f6305d5-c693-4030-9d19-a5f1fea88c46,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/17/T17_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.054212645,1.0,405887.0,12845056.0,0.27,5e44304a-41f3-4770-997a-b4252005b92d
30,30,7f6305d5-c693-4030-9d19-a5f1fea88c46,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/17/T17_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.054224845,1.0,405887.0,12845056.0,0.27,5e44304a-41f3-4770-997a-b4252005b92d
31,31,7f6305d5-c693-4030-9d19-a5f1fea88c46,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/17/T17_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3862723,0.265,405887.0,12845056.0,0.27,5e44304a-41f3-4770-997a-b4252005b92d
16,16,96e71515-e867-444f-bee7-9fe8f6d37cd1,1,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,16,1.0,0.0570117682218551,90.0,True,BERT_small,64,0.0001,-0.05,0,,,,,,0.385,5e44304a-41f3-4770-997a-b4252005b92d
17,17,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.385247,0.7,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
18,18,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3851821,0.45,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
19,19,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3852161,0.73,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
20,20,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3853455,0.87,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
21,21,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3854423,0.485,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
22,22,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3850898,0.685,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
23,23,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3850338,0.445,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
24,24,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3849372,0.735,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
25,25,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3851243,0.87,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
26,26,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3853678,0.465,12508140.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
27,27,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.75328445,0.71,336916.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
28,28,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.053642616,1.0,336916.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
29,29,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,-0.05,0,validate,2.0989447,0.28,336916.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
30,30,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,-0.05,0,validate,1.3862876,0.425,336916.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
31,31,96e71515-e867-444f-bee7-9fe8f6d37cd1,0,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/5e44304a-41f3-4770-997a-b4252005b92d/16/T16_-0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,-0.05,0,validate,0.05364243,1.0,336916.0,12845056.0,0.385,5e44304a-41f3-4770-997a-b4252005b92d
16,16,f1576187-c6ee-417b-affd-8d188b2b3999,1,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,17,1.0,0.1056331992149353,90.0,True,BERT_small,64,0.0001,0.05,0,,,,,,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
17,17,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.0001,0.05,0,validate,0.8513168,0.625,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
18,18,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,0.05,0,validate,0.24807878,1.0,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
19,19,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,0.05,0,validate,1.6439363,0.235,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
20,20,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862944,0.265,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
21,21,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,0.05,0,validate,0.24809107,1.0,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
22,22,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.0001,0.05,0,validate,0.8459478,0.615,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
23,23,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,0.05,0,validate,0.24558072,1.0,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
24,24,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,0.05,0,validate,1.6527948,0.31,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
25,25,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862944,0.25,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
26,26,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,0.05,0,validate,0.24558233,1.0,7632841.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
27,27,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.0001,0.05,0,validate,0.6865826,0.68,5212215.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
28,28,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.0001,0.05,0,validate,2.2597785,0.175,5212215.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
29,29,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.0001,0.05,0,validate,0.053511046,1.0,5212215.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
30,30,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.0001,0.05,0,validate,0.05351082,1.0,5212215.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
31,31,f1576187-c6ee-417b-affd-8d188b2b3999,0,17,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/17/T17_0.05_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.0001,0.05,0,validate,1.3862944,0.295,5212215.0,12845056.0,0.735,f95afa4c-9a40-4eae-a6c4-33d19462acf1
0,0,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,1,16,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,False,-1.0,16,1.0,0.055036261677742,88.0,True,BERT_small,64,0.01,0.1,0,,,,,,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
1,1,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862938,0.695,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
2,2,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862944,0.235,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
3,3,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862936,0.9,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
4,4,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,18,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862933,0.915,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
5,5,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,19,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862942,0.345,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
6,6,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,15,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862939,0.65,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
7,7,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,16,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862944,0.23,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
8,8,9f02da5d-9aad-4e7b-af89-2ccdae6deb17,0,16,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/Anaphora_Plural/BERT_Small/Mask_Parameters/f95afa4c-9a40-4eae-a6c4-33d19462acf1/16/T16_0.1_0stage,BERT_small,0,SyntaxDataModule,,,17,,,,,BERT_small,64,0.01,0.1,0,validate,1.3862936,0.88,12693525.0,12845056.0,0.5700000000000001,f95afa4c-9a40-4eae-a6c4-33d19462acf1
