,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,3b270436-847d-40f9-912a-ba2b8001a6fd,0,103,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/WideResnet50/Model_Reporting/0a90e36a-ee15-4143-8dd1-e3039d75dbd0,0,CVRTDataModule,test,103,wideresnet50,32,0.0001,-1,None,0.058215592,0.999,0.0,0.0
1,3b270436-847d-40f9-912a-ba2b8001a6fd,0,103,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/WideResnet50/Model_Reporting/0a90e36a-ee15-4143-8dd1-e3039d75dbd0,0,CVRTDataModule,test,104,wideresnet50,32,0.0001,-1,None,2.2804747,0.183,0.0,0.0
2,3b270436-847d-40f9-912a-ba2b8001a6fd,0,103,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/WideResnet50/Model_Reporting/0a90e36a-ee15-4143-8dd1-e3039d75dbd0,0,CVRTDataModule,test,105,wideresnet50,32,0.0001,-1,None,2.1842003,0.211,0.0,0.0
3,3b270436-847d-40f9-912a-ba2b8001a6fd,0,103,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/WideResnet50/Model_Reporting/0a90e36a-ee15-4143-8dd1-e3039d75dbd0,0,CVRTDataModule,test,106,wideresnet50,32,0.0001,-1,None,0.059628394,0.999,0.0,0.0
4,3b270436-847d-40f9-912a-ba2b8001a6fd,0,103,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/WideResnet50/Model_Reporting/0a90e36a-ee15-4143-8dd1-e3039d75dbd0,0,CVRTDataModule,test,107,wideresnet50,32,0.0001,-1,None,0.06349841,0.997,0.0,0.0
5,3b270436-847d-40f9-912a-ba2b8001a6fd,0,103,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/WideResnet50/Model_Reporting/0a90e36a-ee15-4143-8dd1-e3039d75dbd0,0,CVRTDataModule,test,108,wideresnet50,32,0.0001,-1,None,0.06353084,0.998,0.0,0.0
