,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0
0,1,1,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,False,-1.0,2,0.9940000176429749,28.0,True,BERT_small,64,0.01,0.0,2,,,,
1,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,0.0,2,validate,0.059316672,1.0,6314484.0
2,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,0.0,2,validate,2.2165556,0.42548078,6314484.0
3,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,0.0,2,validate,2.1777449,0.3571214,6314484.0
4,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,0.0,2,validate,0.07676724,0.996875,6314484.0
5,1,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.01,0.0,2,validate,0.053868283,1.0,6314484.0
6,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,0.0,2,validate,0.059381925,1.0,6314484.0
7,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,0.0,2,validate,2.2159839,0.4274339,6314484.0
8,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,0.0,2,validate,2.177253,0.35907453,6314484.0
9,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,0.0,2,validate,0.07698996,0.996875,6314484.0
10,1,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.01,0.0,2,validate,0.05388636,1.0,6314484.0
11,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,0.0,2,validate,0.7209779,0.65594953,239116.0
12,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,0.0,2,validate,2.0469875,0.27478966,239116.0
13,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,0.0,2,validate,0.06204734,0.9936899,239116.0
14,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,0.0,2,validate,0.057772696,0.996875,239116.0
15,1,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.01,0.0,2,validate,1.3862902,0.32017046,239116.0
16,2,1,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,False,-1.0,2,0.984000027179718,55.0,True,BERT_small,64,0.0001,0.0,2,,,,
17,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.0001,0.0,2,validate,0.23809277,1.0,4636512.0
18,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.0001,0.0,2,validate,1.9892554,0.25345552,4636512.0
19,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.0001,0.0,2,validate,1.2192347,0.6033654,4636512.0
20,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.0001,0.0,2,validate,0.13845699,0.996875,4636512.0
21,2,0,2,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.0001,0.0,2,validate,0.32503518,1.0,4636512.0
22,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.0001,0.0,2,validate,0.23379895,1.0,4636512.0
23,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.0001,0.0,2,validate,1.9956644,0.25736177,4636512.0
24,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.0001,0.0,2,validate,1.2136642,0.60772234,4636512.0
25,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.0001,0.0,2,validate,0.13482328,0.996875,4636512.0
26,2,0,2,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.0001,0.0,2,validate,0.31999475,1.0,4636512.0
27,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.0001,0.0,2,validate,0.7240231,1.0,1917088.0
28,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.0001,0.0,2,validate,2.0578449,0.4463642,1917088.0
29,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.0001,0.0,2,validate,0.080138825,0.98392427,1917088.0
30,2,0,2,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model3_T2_0.0_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.0001,0.0,2,validate,0.057667505,0.996875,1917088.0
