,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0
0,1,1,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,110,1.0,54.0,False,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",,,
1,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3866116,0.25722656,27038376.0
2,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3871531,0.18242188,27038376.0
3,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3856198,0.3314453,27038376.0
4,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3869643,0.24511719,27038376.0
5,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3859985,0.3330078,27038376.0
6,1,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3875911,0.18378906,27038376.0
7,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3862759,0.26015624,27038376.0
8,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3874352,0.19960937,27038376.0
9,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3849328,0.3310547,27038376.0
10,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3870196,0.2484375,27038376.0
11,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3851496,0.33847657,27038376.0
12,1,0,110,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3877169,0.17890625,27038376.0
13,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",0.58015054,0.8003906,650586.0
14,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",0.16396141,0.99609375,650586.0
15,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.9065163,0.2455078,650586.0
16,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",0.1658767,0.9970703,650586.0
17,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3887722,0.41953126,650586.0
18,1,0,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,"['stage_2', 'stage_3', 'stage_4']",0.15556258,0.99902344,650586.0
19,2,1,110,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,110,0.44999998807907104,89.0,False,L0resnet50,64,0.0001,-0.05,"['stage_2', 'stage_3', 'stage_4']",,,
20,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.0001,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3724455,0.6707031,26039954.0
21,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.0001,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3827963,0.31191406,26039954.0
22,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.0001,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3856514,0.2517578,26039954.0
23,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.0001,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3752241,0.56992185,26039954.0
24,2,0,110,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T110_-0.05_3stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.0001,-0.05,"['stage_2', 'stage_3', 'stage_4']",1.3726878,0.66972655,26039954.0
