,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0
0,1,1,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,False,-1.0,1,1.0,21.0,True,BERT_small,64,0.01,-0.05,3,,,,
1,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,-0.05,3,validate,0.12493189,0.9980469,3230749.0
2,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,-0.05,3,validate,2.0866652,0.29627404,3230749.0
3,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,-0.05,3,validate,2.1099954,0.50315505,3230749.0
4,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,-0.05,3,validate,0.16749898,0.99375,3230749.0
5,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.01,-0.05,3,validate,0.060584646,1.0,3230749.0
6,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,-0.05,3,validate,0.12508819,0.9980469,3230749.0
7,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,-0.05,3,validate,2.085708,0.2938702,3230749.0
8,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,-0.05,3,validate,2.1090107,0.5055589,3230749.0
9,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,-0.05,3,validate,0.16764493,0.99375,3230749.0
10,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.01,-0.05,3,validate,0.06074811,1.0,3230749.0
11,1,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.01,-0.05,3,validate,0.7186739,0.9170673,177123.0
12,1,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.01,-0.05,3,validate,0.053632114,1.0,177123.0
13,1,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.01,-0.05,3,validate,2.201734,0.2406851,177123.0
14,1,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.01,-0.05,3,validate,1.3858244,0.8494318,177123.0
15,1,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.01,-0.05,3,validate,0.05357474,1.0,177123.0
16,2,1,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,False,-1.0,1,1.0,45.0,True,BERT_small,64,0.0001,-0.05,3,,,,
17,2,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.0001,-0.05,3,validate,0.12248528,0.99609375,2532408.0
18,2,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.0001,-0.05,3,validate,2.1030936,0.30258414,2532408.0
19,2,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.0001,-0.05,3,validate,2.1177776,0.47010216,2532408.0
20,2,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.0001,-0.05,3,validate,0.16482636,0.99375,2532408.0
21,2,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.0001,-0.05,3,validate,0.058569737,1.0,2532408.0
22,2,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.0001,-0.05,3,validate,0.122943595,0.9980469,2532408.0
23,2,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.0001,-0.05,3,validate,2.099613,0.31234977,2532408.0
24,2,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.0001,-0.05,3,validate,2.1151695,0.45988584,2532408.0
25,2,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.0001,-0.05,3,validate,0.1652761,0.9875,2532408.0
26,2,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.0001,-0.05,3,validate,0.059009213,1.0,2532408.0
27,2,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,BERT_small,64,0.0001,-0.05,3,validate,0.71864474,0.9902344,875464.0
28,2,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,BERT_small,64,0.0001,-0.05,3,validate,0.05360198,1.0,875464.0
29,2,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,BERT_small,64,0.0001,-0.05,3,validate,2.2020876,0.25916466,875464.0
30,2,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,BERT_small,64,0.0001,-0.05,3,validate,1.385762,0.9735796,875464.0
31,2,0,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Experiments/BERT_Small_model2_T1_-0.05_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,BERT_small,64,0.0001,-0.05,3,validate,0.05355037,1.0,875464.0
