,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0
0,1,1,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,0.9660000205039978,90.0,False,L0resnet50,64,0.01,-0.05,['stage_4'],,,
1,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.2937744,0.9451172,16634245.0
2,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3569682,0.50507814,16634245.0
3,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3884907,0.27070314,16634245.0
4,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.2898545,0.9824219,16634245.0
5,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3228916,0.8400391,16634245.0
6,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.274238,0.99609375,16634245.0
7,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.2942945,0.9451172,16634245.0
8,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3568614,0.5076172,16634245.0
9,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3885839,0.27070314,16634245.0
10,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.29031,0.9814453,16634245.0
11,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3235135,0.8361328,16634245.0
12,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.2746668,0.99609375,16634245.0
13,1,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.7643796,0.88242185,2764411.0
14,1,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],2.0430608,0.23554687,2764411.0
15,1,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.44077796,0.9623047,2764411.0
16,1,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.6070333,0.9623047,2764411.0
17,1,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.28436756,0.97988284,2764411.0
18,1,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.408545,0.68300784,2764411.0
19,2,1,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,0.515999972820282,81.0,False,L0resnet50,64,0.0001,-0.05,['stage_4'],,,
20,2,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3374567,0.97988284,17276572.0
21,2,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.393359,0.31660157,17276572.0
22,2,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3630255,0.50566405,17276572.0
23,2,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3543427,0.9548828,17276572.0
24,2,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3150263,0.9970703,17276572.0
25,2,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3416744,0.98769534,17276572.0
26,2,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3367655,0.97988284,17276572.0
27,2,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3931787,0.31757814,17276572.0
28,2,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3629359,0.50566405,17276572.0
29,2,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3537757,0.9548828,17276572.0
30,2,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3143549,0.9970703,17276572.0
31,2,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3407843,0.98769534,17276572.0
32,2,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3791285,0.66933596,2122083.0
33,2,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3801811,0.45957032,2122083.0
34,2,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3799458,0.5121094,2122083.0
35,2,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.382406,0.68222654,2122083.0
36,2,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3788978,0.63671875,2122083.0
37,2,0,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.0001,-0.05,['stage_4'],1.3772758,0.6875,2122083.0
38,3,1,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,2,CVRTDataModule,111,0.7120000123977661,47.0,False,L0resnet50,64,0.01,-0.05,['stage_4'],,,
39,3,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,2,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3714485,0.98964846,16501778.0
40,3,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,2,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3822067,0.471875,16501778.0
41,3,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,2,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3853518,0.3292969,16501778.0
42,3,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,2,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3720691,0.9730469,16501778.0
43,3,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model1_T111_-0.05_1stage,CNN,2,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.3738036,0.99746096,16501778.0
