,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_best_epoch,2_used_last_model,2_prune_iter,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0
0,1,1,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,False,-1.0,1,1.0,32.0,True,0,BERT_small,64,0.01,-0.05,3,,,,
1,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,0,BERT_small,64,0.01,-0.05,3,validate,0.4992365,1.0,2773113.0
2,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,0,BERT_small,64,0.01,-0.05,3,validate,1.5183764,0.2684796,2773113.0
3,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,0,BERT_small,64,0.01,-0.05,3,validate,1.4948082,0.4642428,2773113.0
4,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,0,BERT_small,64,0.01,-0.05,3,validate,0.5033511,0.996875,2773113.0
5,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,4,,,,0,BERT_small,64,0.01,-0.05,3,validate,0.50245845,1.0,2773113.0
6,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,0,,,,0,BERT_small,64,0.01,-0.05,3,validate,0.4911585,1.0,2773113.0
7,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,1,,,,0,BERT_small,64,0.01,-0.05,3,validate,1.5200279,0.2684796,2773113.0
8,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,2,,,,0,BERT_small,64,0.01,-0.05,3,validate,1.4993441,0.45207334,2773113.0
9,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model3_T1_3startStage,BERT_small,1,SyntaxDataModule,,,3,,,,0,BERT_small,64,0.01,-0.05,3,validate,0.49624044,0.996875,2773113.0
