,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,08a50af3-d277-4ed5-b040-10ac91bebbd7,0,6,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/L0_Reporting/bee769dc-5b76-4711-995a-a8a4a2d7df18_T6,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,0.05,2,0.054017723,1.0,81218.0,6553600.0
1,08a50af3-d277-4ed5-b040-10ac91bebbd7,0,6,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small_LM/L0_Reporting/bee769dc-5b76-4711-995a-a8a4a2d7df18_T6,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.0001,0.05,2,1.3862914,0.384,6472382.0,6553600.0
