,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,624146b5-1c2f-4833-a8b2-25b671aed029,0,110,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/WideResnet50/L0_Reporting/a6914c5a-fa03-47d5-b3be-a51ba1d2b6fa_T110,0,CVRTDataModule,test,115,wideresnet50,64,0.0001,-0.05,"['stage_3', 'stage_4']",1.3836751,0.38,2007091.0,67108864.0
1,624146b5-1c2f-4833-a8b2-25b671aed029,0,110,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Count/WideResnet50/L0_Reporting/a6914c5a-fa03-47d5-b3be-a51ba1d2b6fa_T110,0,CVRTDataModule,test,115,wideresnet50,64,0.0001,-0.05,"['stage_3', 'stage_4']",1.3727406,0.48,65101773.0,67108864.0
