,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,2ce3f47a-66bf-423f-8c88-85560c76a1cb,0,117,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/Resnet50_SimCLR/L0_Reporting/a90bb369-3a92-4e72-a463-2d65dddd122a_T117,0,CVRTDataModule,test,115,resnet50,64,0.01,0.05,['stage_4'],1.0400798,0.808,703485.0,19398656.0
1,2ce3f47a-66bf-423f-8c88-85560c76a1cb,0,117,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Count_Contact/Resnet50_SimCLR/L0_Reporting/a90bb369-3a92-4e72-a463-2d65dddd122a_T117,0,CVRTDataModule,test,115,resnet50,64,0.01,0.05,['stage_4'],0.6404562,0.87,18695171.0,19398656.0
