,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_LM_init,0_freeze_until,1_task,2_val_acc,2_best_epoch,2_used_last_model,2_prune_iter,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,0_eval_type,2_test_loss,2_test_acc,2_test_L0
0,1,1,1,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,False,-1.0,1,1.0,10.0,True,0,BERT_small,64,0.01,-0.05,2,,,,
1,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.07131809,0.9980469,6381625.0
2,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,0,BERT_small,64,0.01,-0.05,2,validate,2.1360219,0.5527344,6381625.0
3,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,0,BERT_small,64,0.01,-0.05,2,validate,2.1220014,0.20658053,6381625.0
4,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.088794984,0.9875,6381625.0
5,1,0,1,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,4,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.06205333,1.0,6381625.0
6,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,0,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.071143486,0.9980469,6381625.0
7,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,1,,,,0,BERT_small,64,0.01,-0.05,2,validate,2.135405,0.5566406,6381625.0
8,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,2,,,,0,BERT_small,64,0.01,-0.05,2,validate,2.1207542,0.20658053,6381625.0
9,1,0,1,random,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/BERT_Small/SVAgr_S_Iter_Experiments/BERT_Small_model1_T1_2startStage,BERT_small,1,SyntaxDataModule,,,3,,,,0,BERT_small,64,0.01,-0.05,2,validate,0.088882774,0.9875,6381625.0
