,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,7562d39b-6b8d-4c65-b8a2-9914dc979d2c,0,105,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/Resnet50_SimCLR/L0_Reporting/42ef1a92-988d-436b-a9cd-e4ff7bb9d7fe_T105,0,CVRTDataModule,test,115,resnet50,64,0.01,0.1,['stage_4'],1.1244391,0.586,582672.0,19398656.0
1,7562d39b-6b8d-4c65-b8a2-9914dc979d2c,0,105,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Vision/Models/Inside_Contact/Resnet50_SimCLR/L0_Reporting/42ef1a92-988d-436b-a9cd-e4ff7bb9d7fe_T105,0,CVRTDataModule,test,115,resnet50,64,0.01,0.1,['stage_4'],1.3864751,0.253,18815984.0,19398656.0
