,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,1_task,2_val_acc,2_best_epoch,2_used_last_model,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0
0,1,1,111,,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,0.9940000176429749,79.0,False,L0resnet50,64,0.01,-0.05,['stage_4'],,,
1,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.0543003,0.9644531,17384120.0
2,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.2398024,0.53027344,17384120.0
3,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.4293381,0.26660156,17384120.0
4,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.0022697,0.9873047,17384120.0
5,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,113,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.1830003,0.9050781,17384120.0
6,1,0,111,zero,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,114,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.981175,0.9921875,17384120.0
7,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,109,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.0399866,0.9644531,17384120.0
8,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,110,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.2297902,0.5361328,17384120.0
9,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,111,,,,L0resnet50,64,0.01,-0.05,['stage_4'],1.4328054,0.26953125,17384120.0
10,1,0,111,random,/users/mlepori/scratch/Compositional_Subnetworks/Models/resnet50/Inside_Count_Experiments/RN50_model3_T111_-0.05_1stage,CNN,1,CVRTDataModule,112,,,,L0resnet50,64,0.01,-0.05,['stage_4'],0.98391426,0.98828125,17384120.0
