,0_Model_ID,0_train,0_train_task,0_ablation,0_exp_dir,0_model,0_seed,0_dataset,0_eval_type,1_task,3_backbone,3_batch_size,3_lr,3_l0_init,3_l0_stages,2_test_loss,2_test_acc,2_test_L0,2_test_L0_Max
0,7824bd9a-604b-4ebb-88db-a5b0e7d2e8c5,0,7,,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small/L0_Reporting/b2806bdd-3c9b-4bd0-9032-7c5ac8c9c8f1_T7,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.01,0.1,0,2.2152236,0.279,149398.0,12845056.0
1,7824bd9a-604b-4ebb-88db-a5b0e7d2e8c5,0,7,zero,/users/mlepori/data/mlepori/projects/Compositional_Subnetworks/Language/Models/SV_Agr_Plural/BERT_Small/L0_Reporting/b2806bdd-3c9b-4bd0-9032-7c5ac8c9c8f1_T7,BERT_small,0,SyntaxDataModule,test,1,BERT_small,64,0.01,0.1,0,1.3862945,0.3,12695658.0,12845056.0
